ProperName,BayerName,Cst,Constellation_Full,Vmag,ra_rad,dec_rad,pi_rad,mu_alpha_cosdec_rad_d,mu_delta_rad_d,HR,HIP
,18,Leo,Leo,5.63,2.5586044760334836,0.2061234047318167,3.088263e-08,-2.0719894762819597e-10,2.28038303667675e-10,3877,47959
,,,,5.63,1.6752189289628958,-0.44641210744257165,1.5611e-08,3.955495604945701e-11,-5.284170470902295e-10,2311,30436
,,,,5.63,1.8373916781420638,-0.44009603995775154,1.5514038e-08,-6.357994613318762e-11,6.026157733709224e-11,2640,33804
,32,Tau,Taurus,5.63,1.0335281852039215,0.39231947223734953,1.14513e-07,9.267540373735196e-10,-1.5179546220858739e-09,1218,18471
,,,,5.63,2.0720979860810194,-1.0001239876126662,4.6881485e-08,-9.276831806364264e-10,4.243530016446781e-10,3105,38656
,10,Ari,Aries,5.63,0.5395439898490518,0.4526589714008196,9.953226e-08,1.6991375583526819e-09,1.4853018731322953e-10,605,9621
,,,,5.63,3.4290105152534065,0.7900841949390681,3.655495e-08,-1.842358355592159e-10,3.3462430939825883e-10,4945,63916
,,,,5.63,3.565722269881189,-1.0767210449752933,1.3569935e-07,1.9527936691262134e-09,-1.5934806958850047e-09,5113,66438
,73,Peg,Pegasus,5.63,6.1725173694381645,0.5846377535076834,5.4493057e-08,-6.397815038871907e-11,2.7927391787938777e-10,8948,116355
,,,,5.63,6.140281673446311,-1.0206035955344344,5.0323663e-08,6.961937734208122e-10,9.244975465921749e-10,8909,115769
,11,Peg,Pegasus,5.64,5.703878407054049,0.046881828344558556,2.7779825e-08,9.251612203513939e-11,-3.51747092386111e-11,8328,107575
,,,,5.64,1.6861235969037054,0.982359333415622,6.467415e-08,-3.549327264303626e-10,2.845833079531404e-10,2291,30651
,,,,5.64,2.0193571713878526,-0.45991614380572704,5.0081255e-08,-3.7829404275487416e-11,-3.902401704208175e-10,2988,37590
,,,,5.64,5.549291831999639,1.0469640170669687,3.684584e-09,-3.17236056906719e-11,-4.207691633448951e-11,8119,104642
,29,Lyn,Lynx,5.64,2.1722381850408734,1.0397123295337687,5.2796214e-08,-6.132345535184276e-11,2.8936175901951776e-11,3235,40646
,40,Boo,Bootes,5.64,3.925316101487855,0.6853075740253186,9.415082e-08,-4.1638891653404917e-10,5.581496315032441e-10,5588,73369
,63,Tau,Taurus,5.64,1.149371911328365,0.2928195965318744,9.715667e-08,1.3878745652789347e-09,-3.753738782143102e-10,1376,20484
,,,,5.64,3.8847849339265554,1.4401145714608867,1.11991966e-07,2.3474140863578767e-09,-2.9668871732129638e-09,5596,72573
,15,Leo,Leo,5.64,2.5462369488609418,0.523157639790133,9.890199e-08,-2.2485266962342345e-10,-1.3634513709396726e-09,3861,47701
,,,,5.64,2.8043956796732643,-0.5709962054452902,2.5889053e-08,-4.166543860377368e-10,3.982042555314464e-13,4194,52407
,,,,5.64,1.6642236414329277,-0.20548186061962592,1.4350486e-08,-5.933243407418551e-11,2.0441151783947586e-11,2284,30214
,,,,5.64,3.9118704271895566,-0.8356486904775905,2.8652488e-08,-4.020535633349171e-10,-2.901581675305806e-10,5559,73111
,,,,5.64,4.474751998119859,-0.015569479769383625,1.415656e-08,5.428851350412053e-11,-1.526449646203878e-11,6353,83635
,Kap,Sgr,Sagittarius,5.64,5.340212054888574,-0.7404193652747773,5.0759997e-08,-1.7348432065986683e-10,1.8105020151496433e-10,7787,100591
,15,Cnc,Cancer,5.64,2.151763676098515,0.5176050709499209,2.3125613e-08,-1.476010440503228e-10,-2.719735065279779e-10,3215,40240
,,,,5.64,0.4453102086546237,0.6151546803190338,5.7547386e-08,6.478783237496634e-10,-3.383408824498856e-10,490,7943
,18,Tau,Taurus,5.64,0.982455059663639,0.43352884786790336,3.863965e-08,2.7024795475400834e-10,-6.174820655774297e-10,1144,17527
,35,Ori,Orion,5.64,1.4569343349441632,0.24967967992709847,3.5439882e-08,-1.2477066673318654e-11,-7.048215322906602e-11,1864,26093
,45,Cnc,Cancer,5.64,2.2829150454290295,0.22132294782907322,1.7065442e-08,-1.157447036078071e-10,1.6326374476789303e-11,3450,42795
,,,,5.64,5.135873823530245,-0.3181913017840576,3.9803204e-08,1.3804414191756811e-10,-1.9551828946594022e-10,7443,96496
,,,,5.64,1.9673278096209998,1.194952355860125,3.5245957e-08,-1.6857313484164568e-11,-5.759360882503153e-10,2830,36528
,Sig,CrB,Corona Borealis,5.64,4.252861284736735,0.5909479313789426,2.299956e-07,-3.4961006288142557e-09,-1.230052945336638e-09,6063,79607
,,,,5.64,3.102484981453342,-0.09308423858309217,5.3038615e-08,-4.247512059002096e-12,7.167676599566036e-12,4544,57791
,,,,5.64,4.842195198455286,1.3534516931093277,3.8688132e-08,2.1768499302385737e-11,-5.707594329284066e-12,7006,90647
,,,,5.64,4.836533810779674,-0.6806010842578057,3.8445727e-08,9.025963125379453e-12,-5.386376229822032e-10,6910,90541
,Zet,Men,Mensa,5.64,1.7455407600687984,-1.4104655398142867,3.820332e-08,-6.596917166637629e-11,6.99910346472439e-10,2559,31897
,,,,5.64,6.1141436944760095,-0.47100749582852136,4.7851113e-08,-2.571072143214706e-10,-1.5397231213882596e-10,8883,115312
,,,,5.64,0.31535987281357014,1.3905731941705772,5.8517013e-08,1.2605819382607156e-09,-6.822566244772116e-11,333,5626
,Pi,UMa,Ursa Major,5.64,2.2654186286157962,1.1348251786181538,3.3772125e-07,-3.642241590594297e-10,1.1697913679995458e-09,3391,42438
,,,,5.64,5.991008370374361,0.2939354553358444,5.415369e-08,-2.751591405722295e-10,-3.68338936366588e-10,8703,112997
,,,,5.64,3.022920381778787,-0.705747202388043,2.831312e-08,-9.94183291310178e-10,7.806130755934789e-10,4447,56319
,,,,5.64,4.596240372641593,0.3360962944155962,1.2876652e-07,-3.709936314034643e-10,-1.2149211836264432e-09,6541,85912
,Zet,Lib,Libra,5.64,4.050283648327237,-0.2917562794687722,2.016825e-08,2.1635764550541924e-10,-4.592622413796016e-10,5743,75730
,,,,5.64,5.256071893414739,0.5623210806067057,2.7634381e-09,-3.889128229023794e-11,-1.4693737029110373e-10,7678,98863
,,,,5.64,1.8034227553603148,-0.33218465778363754,5.0759997e-08,-6.450908939609432e-10,8.840134472798111e-11,2565,33077
,1,Sge,Sagitta,5.64,5.040899155653399,0.3705700402444491,5.2796214e-08,4.702792257826383e-10,1.0167481991236266e-10,7301,94620
,,,,5.65,2.099769946450072,0.08516820194209597,5.134177e-08,-4.089557704307955e-10,2.4330280012971375e-10,3136,39213
,,,,5.65,4.370611876793163,-0.8665829495986364,7.2237243e-09,-2.5086868098481124e-11,-3.849307803470649e-11,6188,81733
,,,,5.65,6.0218052420636115,-0.4391944196213321,2.3028651e-08,4.866056002594275e-10,-1.0454189055218909e-09,8743,113562
,Pi,Cha,Chamaeleon,5.65,3.0423955991417904,-1.3246445271360794,1.1679162e-07,-1.6982084150897753e-09,-2.415772483557442e-11,4479,56675
,44,And,Andromeda,5.65,0.3068032273823293,0.7344620687181947,9.2744855e-08,-1.7937774364173223e-09,-5.608043265401204e-10,340,5493
,,,,5.65,2.2273760843215467,-0.561285449352462,1.4980744e-08,-1.663166440603008e-10,1.7520987243383645e-11,3362,41723
,,,,5.65,4.451046806192243,-0.9528974384148816,9.356904e-08,-1.0220575891973792e-10,-9.580794388086602e-10,6297,83187
,Pi,Oct,Octans,5.65,3.9350414764584976,-1.4525987124583346,4.0142574e-08,2.5206329375140556e-10,6.949991606542178e-10,5525,73540
,,,,5.65,5.3773240550755075,-0.17197848451909312,1.9867666e-07,4.0796025979196696e-09,1.4194654362177628e-09,7845,101345
,35,Gem,Gemini,5.65,1.7908168767748758,0.23410441543844202,8.969054e-09,-2.7741563135357435e-11,-8.840134472798111e-11,2525,32814
,,,,5.65,1.7976899873834866,0.41192811565834486,3.4179365e-08,-5.286825165939171e-10,-1.1043531353405449e-10,2533,32968
,,,,5.65,1.4157869848245668,-0.2962825927889494,7.1025205e-08,4.5979318038697683e-10,-2.0427878308763202e-10,1792,25280
,,,,5.65,4.36917112110921,-0.8510743458663648,-1.5077706e-08,1.2915091354403247e-10,-9.702910359782912e-11,6187,81702
,Kap,CrA,Corona Australis,5.65,4.858056974623154,-0.675791510806814,1.0268354e-07,1.5941443696442238e-10,-3.1471409662168654e-10,6953,90969
,,,,5.65,4.98492874601323,-0.43365140244451744,6.137741e-08,-3.0449352072971275e-10,-2.3582983360090695e-09,7195,93498
,Nu,Lup,Lupus,5.65,4.022225685006693,-0.8432900234644299,3.2729773e-07,-2.1537673568929342e-08,-3.6584352303192426e-09,5699,75181
,,,,5.65,4.532656082472922,0.503055971747777,4.9935814e-08,6.420379946685354e-10,-8.309195465422849e-11,6443,84691
,19,Peg,Pegasus,5.65,5.764621775930029,0.14411482486445,2.9234267e-08,-1.0180755466420647e-10,-2.4821398594793497e-11,8393,108699
,,,,5.65,2.558626726363453,0.031166106913551546,6.016538e-08,-7.4238546706246e-10,-5.35186519434264e-10,3879,47960
,,,,5.65,1.6387447045477652,-0.00893012931053976,1.303664e-07,-2.091103280547469e-09,-2.8912283646619886e-09,2233,29716
,,,,5.65,5.298456546361916,-0.9153491249390386,2.3077133e-08,2.966621703709276e-10,-6.996448769687515e-10,7714,99747
,,,,5.65,4.562680709323616,1.048041254178053,5.003277e-08,-1.0950617027114777e-10,3.13652218606936e-10,6511,85290
,81,Cet,Cetus,5.65,0.6880798822363228,-0.05927256734895416,5.2408364e-08,5.333282329084506e-10,-5.695648201618122e-10,771,12247
,18,Sex,Sextans,5.65,2.66568945981661,-0.1469279477745449,3.3403662e-08,-2.4555929091105866e-11,-5.801836003093174e-10,3996,49865
,,,,5.65,5.499801389874621,0.3373673611611559,3.0203893e-08,-2.032169050728815e-10,-7.873825479375135e-10,8044,103675
,51,Tau,Taurus,5.65,1.1274202674081908,0.37663122054343967,8.969054e-08,1.2592545907422775e-09,-4.6311154918307223e-10,1331,20087
,59,Hya,Hydra,5.65,3.9211211389261686,-0.4827108316710312,4.2857533e-08,-6.331447662949999e-10,-1.1494829509674421e-10,5577,73284
,,,,5.65,4.824293777465529,0.1401852717295879,2.0071287e-08,-5.4023044000432904e-11,-8.415383266897902e-11,6902,90313
,,,,5.65,1.5897241640495128,-0.5615199627863343,1.5707965e-08,-2.1609217600173161e-10,1.620160381005612e-09,2149,28756
,71,Vir,Virgo,5.65,3.5308764341675105,0.1888166282392552,4.9354036e-08,-7.889753649596392e-10,-4.750576768490156e-10,5081,65790
,Pi,Oct,Octans,5.65,3.9478593797358643,-1.4492911885602309,8.0963884e-09,-1.0512592346030186e-10,-2.374624710485859e-10,5545,73771
,,,,5.65,5.206806076560715,-0.05435822492455781,6.0504746e-08,2.957330271080209e-10,1.8848334761821797e-10,7575,97871
,,,,5.65,4.454817726525924,0.3950055651975624,5.0905435e-09,-1.217177674407788e-10,-3.0675001151105755e-10,6325,83254
,,,,5.65,2.7064764828724077,-0.8325063401765724,9.405386e-09,-1.217177674407788e-10,5.123561421171277e-11,4066,50609
,51,Sgr,Sagittarius,5.65,5.131387947918041,-0.43142824445482786,5.3717358e-08,7.645521706203772e-11,-3.3170414485769486e-10,7431,96406
,Pi,Men,Mensa,5.65,1.4710793125827857,-1.4044956728728324,2.6470826e-07,4.141456992278887e-09,1.3942192864170692e-08,2022,26394
,Kap,Vol,Volans,5.65,2.181702229593687,-1.2480057527391384,3.7766988e-08,-2.3507324551539724e-10,4.526255037874108e-10,3302,40834
,Kap,Aps,Apus,5.65,4.1030770059830015,-1.2818855998499847,2.0265212e-08,-1.6406015327895594e-10,-2.7290264979088463e-10,5782,76750
,79,Cyg,Cygnus,5.65,5.687273682620851,0.6681748789412791,5.759587e-08,4.503690130060659e-10,-6.07925163444675e-11,8307,107253
,38,Peg,Pegasus,5.65,5.890616596689065,0.5685003797280164,4.387564e-08,4.2302565412623993e-10,-1.7786456747071276e-10,8574,111068
,,,,5.65,1.9919776079482487,0.8059994647503775,2.874945e-08,-3.8931102715791077e-10,-4.2793683994446114e-10,2903,37023
,,,,5.65,6.185704236541133,-0.22794533909810838,5.9195752e-08,4.5567840307981855e-10,3.5891476898567707e-10,8958,116591
,,,,5.65,4.327488225260753,0.7958384491407188,6.995862e-08,-1.2888544404034484e-10,5.025337704806854e-10,6162,80953
,,,,5.66,1.5477860174631426,-0.20549962126462715,2.3852834e-08,9.978998643618049e-10,3.650205675704926e-10,2065,27938
,,,,5.66,2.6302809238434364,0.383087041079323,1.6774555e-08,-1.963146979770031e-10,-8.269375039869706e-11,3952,49220
,,,,5.66,2.4836510964565566,-0.3621408867517433,1.3283896e-08,-2.5498345829196953e-10,8.57466496911048e-11,3763,46511
,,,,5.66,1.903534042068445,-0.816370969162222,2.1040915e-08,2.05738865357914e-11,4.27273166185242e-10,2771,35181
,49,Cnc,Cancer,5.66,2.28965705877247,0.1759590738738103,3.7379138e-08,-1.9127077740693812e-10,-2.4449741289630816e-10,3465,42917
,Sig,Cnc,Cancer,5.66,2.323805853616133,0.5667803755525342,7.5194606e-08,-5.853602556312263e-11,1.8516497882212259e-10,3519,43584
,Eps,Sge,Sagitta,5.66,5.136895469810258,0.2873295281067092,3.291885e-08,2.289674469305817e-10,1.8277575328893392e-10,7463,96516
,2,CVn,Canes Venatici,5.66,3.2119538874234217,0.7096553841407474,2.050762e-08,2.2312711784945381e-10,-4.153270385192986e-10,4666,59831
,,,,5.66,2.136110778317532,-0.97887619850244,4.0142574e-08,1.7786456747071276e-11,5.026665052325292e-10,3218,39957
,,,,5.66,5.3480178095846576,0.37366910638001777,3.325822e-08,1.1707205112624525e-10,-1.1813392914099578e-10,7811,100754
,,,,5.66,3.352949019327604,-0.481662531944412,4.9354036e-08,-2.0381421145617868e-09,-8.331760373236298e-10,4860,62500
,,,,5.66,1.270407980981917,0.8506867091121615,4.988733e-08,-5.926606669826361e-10,-4.183799378117064e-10,1535,22545
,,,,5.66,1.7743470291173442,-0.176406741227636,2.9282747e-08,-1.6764399157873897e-10,8.362289366160375e-12,2502,32474
,,,,5.66,5.237453760821631,-0.588223923758724,2.2815334e-07,1.6805546930945478e-09,-3.8498387424780244e-09,7631,98470
,,,,5.66,4.844149931612804,-0.3268752850412605,5.376584e-08,4.5275823853925463e-10,-1.2193014304372891e-09,6933,90687
,,,,5.66,4.0146311537218775,0.9068466829766464,7.1655464e-08,1.4122977596181968e-10,1.507866780945744e-10,5715,75043
,48,Dra,Draco,5.66,4.960013342956814,1.0090620264063102,5.72565e-08,-3.371462696832913e-10,-7.860552004190752e-10,7175,92997
,,,,5.66,5.929135341852416,-0.5773790562086085,3.7330654e-08,5.7208678044684466e-11,1.895452256329685e-10,8616,111809
,4,Com,Coma Berenices,5.66,3.193312653826868,0.45152288039109467,1.7841144e-08,-5.091705080728762e-10,-4.052391973791687e-10,4640,59468
,47,Cet,Cetus,5.66,0.3789950791234433,-0.2278795009154,1.2939678e-07,1.7680268945596221e-10,1.2357605396659223e-10,421,6748
,,,,5.66,5.3031677617829125,0.5886885640904596,4.9741885e-08,-4.243530016446781e-10,-1.5540584745873916e-09,7743,99841
,,,,5.66,5.581831416343269,1.0231732711938148,8.193352e-09,-5.176655321908804e-11,-4.0085895056832274e-11,8164,105259
,,,,5.66,1.0038880385049445,0.784838281844695,4.2275754e-08,-4.904549080628983e-10,-3.448448852902326e-10,1176,17932
,,,,5.66,0.9860561308377015,0.7973003332569978,2.1137877e-08,2.365333277856792e-10,-2.594964398546593e-10,1141,17584
,,,,5.66,1.3047381825555058,-0.2858209955283146,1.1979746e-07,-1.645910922863312e-09,1.7039160094190593e-09,1604,23166
,,,,5.66,2.854906392758845,-0.24012342683737514,3.2094665e-08,-7.871170784338258e-11,1.0724967948980291e-10,4255,53316
,,,,5.66,1.9780070787608897,-0.33880949687694856,5.798372e-08,3.2347459024337835e-10,-9.327271012064914e-10,2899,36732
,,,,5.66,2.2618201366893027,0.9320333126422836,5.9341197e-08,-1.0239158757231927e-09,-1.945891462030335e-10,3400,42372
,Tau,Aqr,Aquarius,5.66,5.9677716530923135,-0.24533055854123614,4.979037e-08,4.063010753939192e-10,-1.225141759518417e-10,8673,112542
,,,,5.66,6.095378306883115,-1.0821239382185786,2.3605578e-07,2.3260437913110226e-09,-3.6156946402255336e-10,8843,114948
,21,Cas,Cassiopeia,5.66,0.1991937852489481,1.3087897052326165,5.211747e-08,-2.0003127102862993e-10,-2.9427294483773895e-10,192,3572
,,,,5.67,0.19389344702891115,0.8353837454828805,2.5355757e-08,-5.211166357388196e-10,1.1614290786333854e-10,189,3478
,51,Psc,Pisces,5.67,0.14135384872721318,0.1213955844411169,5.9874495e-08,5.939880145010743e-10,3.092719717960901e-11,132,2548
,,,,5.67,0.020495798294041315,1.1722746136068176,5.23114e-08,1.273324474437722e-09,3.079446242776519e-10,9104,379
,,,,5.67,4.292578373313572,1.0768049471412269,3.1222e-08,-3.8904555765422315e-10,4.547492598169118e-10,6130,80309
,,,,5.67,5.47959251725189,0.827594391820311,-1.0665901e-09,-2.7741563135357435e-11,-5.189928797093186e-11,8020,103312
,,,,5.67,3.4667506114415785,0.1977769559346447,3.3064296e-08,9.167989309852335e-10,-7.154403124381654e-10,4998,64607
,Omi,Cnc,Cancer,5.67,2.3456616599362836,0.2719438390124764,1.0510761e-07,8.082219039769925e-10,2.597619093583469e-10,3565,44001
,,,,5.67,1.5743740960781156,-0.8938974778815209,7.437042e-08,-3.8227608531018857e-10,1.2700061056416266e-09,2138,28484
,31,Tau,Taurus,5.67,1.0123072830653552,0.11405576284214591,2.0313694e-08,1.2277964545552933e-10,-4.765177591192975e-11,1199,18089
,,,,5.67,5.418992640620362,0.7280967677641038,1.4447449e-08,5.813782130759118e-11,1.9512008521040875e-11,7926,102155
,,,,5.67,4.7121128668535635,0.7941503022855405,2.763438e-08,3.69002610125807e-11,-4.5740395485378816e-10,6728,88122
,,,,5.67,3.8441904667639446,-0.6306719873101534,2.5549681e-08,-4.2395479738914667e-10,-7.80480340841635e-11,5466,71783
,43,UMa,Ursa Major,5.67,2.841329344386157,0.987546328557771,4.426349e-08,-9.069765593487912e-10,7.818076883600731e-11,4235,53043
,,,,5.67,0.561456474165865,1.0196842691818193,4.6542112e-09,-1.8184661002602722e-11,-2.1901234054229552e-11,618,9990
,26,Aqr,Aquarius,5.67,5.68178231968498,0.02243225244376916,1.415656e-08,-6.158892485553038e-11,-1.0658600573058382e-10,8287,107144
,4,Peg,Pegasus,5.67,5.6659113515660735,0.1007346966748599,8.862395e-08,1.5012300433535531e-09,3.9674417326116446e-10,8270,106856
,,,,5.67,1.0549157638425926,0.174498259120764,2.7682862e-08,6.981847946984694e-11,-9.556902132754715e-12,1243,18805
,49,Leo,Leo,5.67,2.770869449533374,0.15097864246745868,3.6894324e-08,-6.992466727132199e-10,-5.6146800029933956e-11,4148,51802
,,,,5.67,4.545517346884758,0.9323622579879997,2.5355757e-08,2.4569202566290247e-10,3.6369322005205443e-11,6479,84950
,,,,5.67,1.2278456348418636,0.8430112818165159,5.3329508e-08,5.926606669826361e-10,-6.004920173414213e-10,1482,21823
,56,And,Andromeda,5.67,0.5068166981368961,0.6501666319330608,4.9984294e-08,2.4447086594593938e-09,1.5224676036485637e-10,557,9021
,,,,5.67,2.8995228491841623,-0.8321587283599734,5.5317244e-08,-1.5340155270589754e-09,4.282023094481487e-10,4311,54137
,,,,5.67,2.701269316261962,-1.1288141711246373,6.0359305e-08,-4.5674028109456904e-10,1.6498929654186265e-10,4065,50520
,,,,5.67,5.091741407643964,-0.5191151137617173,6.932836e-08,2.472848426850282e-10,-6.65399310993047e-10,7380,95619
,,,,5.67,5.251260312835107,0.2797985032447213,2.477398e-08,7.008394897353458e-11,-1.193285419075901e-10,7664,98754
,14,Vul,Vulpecula,5.67,5.232394031946946,0.40319329235629464,9.870807e-08,-9.312670189362093e-10,2.8139767390888884e-11,7641,98375
,,,,5.67,3.516140221008787,-1.2326780668700688,3.5633807e-08,-7.370760769887074e-10,9.291432629067084e-12,5049,65522
,33,Vir,Virgo,5.67,3.3439330065533635,0.16651819001470355,1.07386235e-07,3.7078125580051415e-09,-6.018326383350438e-09,4849,62325
,63,Ori,Orion,5.67,1.592481137972242,0.09459632098665242,1.2071861e-08,-1.1189539580433645e-10,-1.4866292206507334e-11,2144,28812
,,,,5.67,4.504128693825965,-0.6895232976275231,7.70369e-08,-1.8556318307765405e-10,-9.529027834867514e-10,6381,84150
,,,,5.67,4.028118212918333,-1.0586662584135047,1.2018532e-07,-1.0898850473895689e-09,-3.307750015947882e-10,5700,75308
,46,Boo,Bootes,5.67,3.963626759073006,0.4590422351090391,3.0543266e-08,-1.1547923410411947e-11,-1.4468087950975888e-10,5638,74087
,,,,5.67,0.0704520810137215,-0.5488419657999395,3.185226e-08,1.5727740745973696e-09,-3.573219519635513e-10,57,1288
,45,Aql,Aquila,5.67,5.151871093447669,-0.010843603582671224,4.489375e-08,1.1176266105249264e-10,3.059536029999947e-10,7480,96807
,12,Sco,Scorpius,5.67,4.242317621571073,-0.4959738054268293,5.211747e-08,-3.1431589236615505e-10,-5.633262868251529e-10,6029,79399
,,,,5.67,2.3647768169217986,-0.008427176209196228,3.2240113e-08,-6.39516034383503e-10,9.206482387887042e-10,3596,44356
,,,,5.67,1.46178641903068,-0.10488153597121244,5.866246e-09,6.3712680885031426e-12,-1.991021277657232e-11,1886,26197
,,,,5.68,5.588690615630545,0.5664000239771617,7.388561e-08,7.843296486451058e-10,-6.22260516643807e-10,8166,105390
,,,,5.68,1.9997263940503494,-0.8482552944218666,5.0420623e-09,-4.725357165639831e-11,6.729651918481445e-11,2957,37174
,67,Leo,Leo,5.68,2.9182693390500476,0.43037113779680314,3.432481e-08,1.448136142616027e-10,7.552607379913102e-11,4332,54487
,,,,5.68,1.2354977653081205,-0.5369574468041812,2.4628536e-08,-4.017880938312295e-10,-8.846771210390302e-10,1509,21958
,,,,5.68,3.880358410155427,-0.4232679933163781,1.5611e-08,-2.9188371930455023e-10,1.8582865258134168e-12,5521,72488
,,,,5.68,1.3557478337870186,0.8196491224851402,9.958074e-08,7.743745422568196e-10,-1.9908885429053884e-09,1668,24109
,6,Crv,Corvus,5.68,3.243519863231239,-0.4335506271335073,4.7754153e-08,-2.6586770794316243e-10,-2.610892568767851e-10,4711,60425
,62,Aql,Aquila,5.68,5.255124783863893,-0.012374756675369247,3.7912432e-08,-3.76966695236436e-11,-1.5925515526220982e-09,7667,98844
,72,Psc,Pisces,5.68,0.28400517207876635,0.26085697074053044,8.881787e-08,9.331253054620229e-11,7.102636571162566e-10,308,5081
,,,,5.68,1.358655368014072,-0.2068080309003296,3.2531e-08,4.259458186668039e-10,7.527387777062777e-10,1693,24169
,,,,5.68,5.900396414936796,1.3304028500492822,2.0119769e-08,-2.60425583117566e-10,-1.5224676036485637e-10,8599,111242
,,,,5.68,1.402942470861161,-0.007269194058262216,1.5756445e-08,1.0087841140129976e-11,9.95510638828616e-12,1764,25028
,,,,5.68,5.604977526427996,0.4568319824329046,7.0637356e-08,6.529222443197283e-10,7.88444425952264e-11,8198,105703
,,,,5.68,1.1961523976535051,0.09719102065324926,3.2627963e-08,-1.6950227810455237e-10,-5.309390073752619e-11,1448,21295
,31,Ari,Aries,5.68,0.6834235733027986,0.21725590201906214,1.3957786e-07,3.745641962280629e-09,-1.1526685850116938e-09,763,12153
,41,Dra,Draco,5.68,4.713048353558789,1.3963295516685095,7.6309675e-08,5.48858198874177e-10,1.6950227810455238e-09,6810,88136
,25,Com,Coma Berenices,5.68,3.302915916813562,0.298269411904902,2.4919423e-08,-4.801015974190806e-10,-2.35205980267241e-10,4801,61571
,,,,5.68,5.731760680645165,0.3432779912787316,6.704973e-08,3.1471409662168654e-10,3.197580171917515e-10,8358,108060
,,,,5.68,2.135740489787028,-0.2835969172265104,9.356905e-09,-1.0180755466420647e-10,-6.530549790715721e-11,3194,39943
,,,,5.68,5.40612358296435,0.5294355866660956,4.465134e-08,-3.65418771826024e-10,-8.658287862772084e-10,7904,101899
,,,,5.68,4.31873746465917,-0.2539610886466358,5.30871e-08,3.37411739186979e-10,1.6007811072364147e-10,6140,80793
,,,,5.68,5.538621843473514,-1.2770970242806907,2.4526724e-07,6.110178831626358e-09,-3.7956829637257474e-09,8061,104440
,Del,Mic,Microscopium,5.68,5.524048778980878,-0.5257796362316981,5.245684e-08,4.4413047966940663e-10,-9.014016997713509e-10,8070,104148
,16,Psc,Pisces,5.68,6.180163383048993,0.03668806302774945,1.5649786e-07,-1.3850871354902145e-09,8.045053309253656e-10,8954,116495
,,,,5.68,2.2031288622432994,-0.4041103394834396,2.8022233e-08,-3.534726441600806e-10,3.947531519835072e-10,3308,41242
,,,,5.68,1.8385149743175753,1.2358385677226429,3.1076556e-08,1.6910407384902093e-10,-2.0520792635053874e-10,2581,33827
,,,,5.68,6.147989933875845,-1.1014881590988737,4.0918273e-08,5.20851166235132e-10,-1.7706815895964986e-10,8919,115908
,,,,5.68,0.9275491610663138,-0.8792767795138736,5.061455e-08,1.2431936857691757e-09,1.1111226076845792e-09,1090,16509
,,,,5.68,6.026294405177995,-0.8892457626545879,3.2385554e-08,1.1593053226038844e-09,-1.11497191548805e-11,8749,113657
,,,,5.68,0.03516236845228705,-0.5851972695884914,5.1050883e-08,-5.780598442798163e-10,4.4067937612146735e-11,13,655
,41,Gem,Gemini,5.68,1.833746498483546,0.2806315839778162,3.6361028e-09,-3.849307803470649e-12,-3.544017874229873e-11,2615,33715
,,,,5.69,5.084839485140061,-0.24255301538967358,3.1318965e-08,7.192896202416361e-10,7.484912656472755e-10,7367,95485
,108,Vir,Virgo,5.69,3.8637392509766504,0.012519073936959378,3.2046188e-08,-5.525747719258039e-10,-8.32246894060723e-11,5501,72154
,,,,5.69,1.6583702373453992,0.2557111355235983,2.6664754e-08,-7.53933390472872e-11,-2.2418899586420436e-10,2269,30099
,,,,5.69,2.2005970944371405,-1.4122282715697196,6.389845e-08,-1.9954015244680782e-09,2.8255246624993002e-09,3393,41191
,10,Pup,Puppis,5.69,2.060861758465807,-0.2591147019233795,1.449593e-08,-9.198518302776413e-11,1.061878014750524e-11,3073,38427
,13,Tau,Taurus,5.69,0.9700354452339668,0.3438348574261363,2.9331229e-08,4.751904116008594e-11,-1.663166440603008e-10,1126,17309
,77,Cyg,Cygnus,5.69,5.6827150103727435,0.7169292972202411,3.8348762e-08,3.1166119732927876e-10,-1.3538944688069179e-11,8300,107162
,43,Cyg,Cygnus,5.69,5.353957887246438,0.8618998641727939,1.2905741e-07,9.132150926854505e-10,7.680032741683164e-10,7828,100859
,51,Aur,Auriga,5.69,1.7394790914266829,0.6875046719803479,3.2385554e-08,-3.5533093068589404e-10,-1.4602150050338142e-09,2419,31771
,,,,5.69,4.661829161762473,0.35893441916265934,6.0989564e-08,3.22279977476784e-10,6.26508028702809e-11,6638,87158
,,,,5.69,5.328455071813647,1.116663176654948,2.2543837e-08,7.141129649197273e-11,1.9857118875834797e-10,7805,100357
,Mu,Ari,Aries,5.69,0.7084526044493695,0.3492679113551595,4.1500055e-08,3.6740979310368125e-10,-6.32348357783937e-10,793,12640
,8,Leo,Leo,5.69,2.51782584574246,0.2868965110466248,1.3623264e-08,-1.988366582620356e-10,-2.694515462429454e-11,3826,47189
,3,Per,Perseus,5.69,0.5173082960365764,0.8587762051263341,6.462567e-08,8.853407947982493e-11,5.540348541960858e-10,568,9222
,,,,5.69,4.755586281320876,0.054459454719305175,1.03313795e-07,1.8821787811453034e-10,-2.557267729022949e-09,6797,89000
,,,,5.69,0.42526256466126927,-1.4795094977396124,4.154853e-08,4.604568541461959e-10,2.889635547639863e-10,525,7568
,Kap,Cet,Cetus,5.69,0.877520323438832,0.06415274809483539,4.9014663e-08,7.305720741483604e-10,-3.334296966316645e-10,1007,15619
